year,Zip,City,State,orders,revenue
2023,411048,Pune,Maharashtra,231,435109.85
2023,411051,Pune,Maharashtra,32,58653.1
2023,411052,Pune,Maharashtra,41,65481.65
2023,411053,Mumbai,Maharashtra,1,2575.0
2023,411054,Mumbai,Maharashtra,1,2075.0
2023,411055,Mumbai,Maharashtra,1,1875.0
2023,411057,Pune,Maharashtra,385,753515.2
2023,411058,Pune,Maharashtra,71,128144.55
2023,411060,Pune,Maharashtra,112,185837.05
2023,411061,Pune,Maharashtra,49,88423.25
2023,411062,Pune,Maharashtra,58,117308.65
2023,411065,Mumbai,Maharashtra,1,1075.0
2023,411067,Pune,Maharashtra,1,2900.0
2023,411068,Pune,Maharashtra,7,12490.0
2023,411070,Mumbai,Maharashtra,1,0.0
2023,411105,Mumbai,Maharashtra,1,3495.0
2023,411208,Mumbai,Maharashtra,1,0.0
2023,411614,Mumbai,Maharashtra,1,3240.0
2023,411706,Mumbai,Maharashtra,1,1620.0
2023,412015,Amgaon,Maharashtra,1,3419.1
2023,412101,Pune,Maharashtra,130,248088.91
2023,412102,Pune,Maharashtra,3,6350.0
2023,412104,Pune,Maharashtra,1,1530.0
2023,412105,Pune,Maharashtra,118,225381.0
2023,412106,Pune,Maharashtra,13,31367.1
2023,412108,Pune,Maharashtra,5,12438.2
2023,412109,Pune,Maharashtra,11,21663.0
2023,412110,Pune,Maharashtra,1,2075.0
2023,412111,Mumbai,Maharashtra,1,4374.0
2023,412112,Pune,Maharashtra,2,2429.15
2023,412114,Pune,Maharashtra,14,23368.0
2023,412115,Pune,Maharashtra,46,87542.5
2023,412201,Pune,Maharashtra,26,43327.2
2023,412202,Pune,Maharashtra,6,20830.0
2023,412203,Pune,Maharashtra,6,14883.15
2023,412204,Pune,Maharashtra,2,5489.0
2023,412205,Pune,Maharashtra,6,15050.0
2023,412206,Pune,Maharashtra,11,22409.0
2023,412207,Pune,Maharashtra,192,400985.45
2023,412208,Pune,Maharashtra,24,45447.0
2023,412209,Pune,Maharashtra,6,9304.0
2023,412210,Pune,Maharashtra,15,31292.0
2023,412211,Pune,Maharashtra,1,0.0
2023,412213,Pune,Maharashtra,2,1875.0
2023,412214,Pune,Maharashtra,4,12578.0
2023,412216,Pune,Maharashtra,7,13832.15
2023,412219,Pune,Maharashtra,4,8235.0
2023,412220,Pune,Maharashtra,5,12568.15
2023,412301,Pune,Maharashtra,11,26487.0
2023,412302,Mumbai,Maharashtra,1,1875.0
2023,412303,Pune,Maharashtra,7,14931.0
2023,412307,Pune,Maharashtra,103,204602.4
2023,412308,Pune,Maharashtra,84,178352.05
2023,412402,Pune,Maharashtra,1,2975.0
2023,412405,Pune,Maharashtra,3,4548.0
2023,412408,Pune,Maharashtra,9,18214.0
2023,412409,Pune,Maharashtra,1,2374.0
2023,412410,Pune,Maharashtra,2,5388.2
2023,412411,Pune,Maharashtra,5,10969.15
2023,412412,Pune,Maharashtra,5,10325.0
2023,412501,Mumbai,Maharashtra,1,1674.0
2023,412512,Amgaon,Maharashtra,3,2500.0
2023,412801,Satara,Maharashtra,14,33293.25
2023,412802,Satara,Maharashtra,6,9774.0
2023,412803,Satara,Maharashtra,13,22884.0
2023,412804,Satara,Maharashtra,4,7465.0
2023,412805,Satara,Maharashtra,4,7248.0
2023,412806,Satara,Maharashtra,2,2900.0
2023,413001,Solapur,Maharashtra,35,75288.35
2023,413002,Solapur,Maharashtra,17,38517.1
2023,413003,Solapur,Maharashtra,27,66000.5
2023,413004,Solapur,Maharashtra,20,35979.0
2023,413005,Solapur,Maharashtra,16,32852.1
2023,413006,Solapur,Maharashtra,12,33648.15
2023,413007,Solapur,Maharashtra,7,15273.0
2023,413008,Solapur,Maharashtra,3,4910.0
2023,413009,Mumbai,Maharashtra,1,1675.0
2023,413101,Solapur,Maharashtra,9,15635.0
2023,413102,Pune,Maharashtra,30,64067.1
2023,413103,Pune,Maharashtra,2,2548.0
2023,413105,Pune,Maharashtra,1,720.0
2023,413106,Pune,Maharashtra,6,13335.0
2023,413107,Solapur,Maharashtra,1,2610.0
2023,413108,Solapur,Maharashtra,3,4650.0
2023,413109,Solapur,Maharashtra,2,7350.0
2023,413110,Pune,Maharashtra,2,2749.0
2023,413112,Solapur,Maharashtra,2,6175.0
2023,413113,Solapur,Maharashtra,1,1530.0
2023,413114,Pune,Maharashtra,5,12084.0
2023,413118,Solapur,Maharashtra,3,6453.3
2023,413120,Pune,Maharashtra,1,1374.0
2023,413122,Mumbai,Maharashtra,1,3475.0
2023,413130,Pune,Maharashtra,1,775.0
2023,413132,Pune,Maharashtra,3,3875.0
2023,413133,Pune,Maharashtra,10,15633.15
2023,413201,Ahmed Nagar,Maharashtra,2,5185.0
2023,413202,Solapur,Maharashtra,1,2975.0
2023,413203,Solapur,Maharashtra,4,3945.0
2023,413204,Ahmed Nagar,Maharashtra,1,4375.0
2023,413208,Solapur,Maharashtra,4,9913.15
2023,413209,Solapur,Maharashtra,3,5375.0
2023,413211,Solapur,Maharashtra,2,3449.0
2023,413212,Solapur,Maharashtra,1,3675.0
2023,413213,Solapur,Maharashtra,4,12040.0
2023,413215,Solapur,Maharashtra,1,5760.0
2023,413216,Solapur,Maharashtra,1,1575.0
2023,413219,Solapur,Maharashtra,1,3600.0
2023,413220,Solapur,Maharashtra,1,3800.0
2023,413222,Solapur,Maharashtra,4,6338.0
2023,413224,Solapur,Maharashtra,2,4085.0
2023,413229,Beed,Maharashtra,1,1605.0
2023,413248,Solapur,Maharashtra,1,975.0
2023,413253,Solapur,Maharashtra,1,4375.0
2023,413255,Solapur,Maharashtra,1,2900.0
2023,413301,Solapur,Maharashtra,3,9023.0
2023,413304,Solapur,Maharashtra,21,48118.0
2023,413305,Solapur,Maharashtra,7,19224.0
2023,413306,Solapur,Maharashtra,1,2575.0
2023,413307,Solapur,Maharashtra,10,24837.0
2023,413317,Solapur,Maharashtra,1,700.0
2023,413401,Solapur,Maharashtra,14,23513.0
2023,413402,Solapur,Maharashtra,1,975.0
2023,413403,Solapur,Maharashtra,1,0.0
2023,413404,Solapur,Maharashtra,2,3249.0
2023,413406,Solapur,Maharashtra,1,2874.0
2023,413411,Solapur,Maharashtra,4,4400.0
2023,413412,Solapur,Maharashtra,1,5775.0
2023,413501,Osmanabad,Maharashtra,19,42610.4
2023,413502,Latur,Maharashtra,2,2650.0
2023,413503,Osmanabad,Maharashtra,1,1374.0
2023,413504,Osmanabad,Maharashtra,4,4475.0
2023,413506,Osmanabad,Maharashtra,1,3729.15
2023,413507,Osmanabad,Maharashtra,5,9143.0
2023,413511,Latur,Maharashtra,5,7821.0
2023,413512,Latur,Maharashtra,41,76707.4
2023,413513,Latur,Maharashtra,3,4340.0
2023,413514,Latur,Maharashtra,3,5464.0
2023,413515,Latur,Maharashtra,4,8953.1
2023,413517,Latur,Maharashtra,8,21549.0
2023,413520,Latur,Maharashtra,5,10328.1
2023,413521,Latur,Maharashtra,5,13775.0
2023,413522,Latur,Maharashtra,1,2975.0
2023,413524,Latur,Maharashtra,2,3394.15
2023,413525,Osmanabad,Maharashtra,1,975.0
2023,413530,Latur,Maharashtra,1,3600.0
2023,413531,Latur,Maharashtra,10,16160.0
2023,413601,Osmanabad,Maharashtra,1,4026.65
2023,413603,Osmanabad,Maharashtra,1,875.0
2023,413605,Osmanabad,Maharashtra,2,5750.0
2023,413606,Osmanabad,Maharashtra,8,11382.0
2023,413608,Osmanabad,Maharashtra,1,3945.0
2023,413624,Osmanabad,Maharashtra,1,3420.0
2023,413701,Ahmed Nagar,Maharashtra,3,7649.0
2023,413702,Ahmed Nagar,Maharashtra,3,9649.0
2023,413705,Ahmed Nagar,Maharashtra,3,5000.0
2023,413706,Ahmed Nagar,Maharashtra,2,3604.1
2023,413709,Ahmed Nagar,Maharashtra,23,58010.1
2023,413710,Ahmed Nagar,Maharashtra,1,3675.0
2023,413712,Ahmed Nagar,Maharashtra,2,2665.0
2023,413713,Ahmed Nagar,Maharashtra,4,11128.15
2023,413801,Pune,Maharashtra,27,53107.25
2023,414001,Ahmed Nagar,Maharashtra,51,108887.0
2023,414002,Ahmed Nagar,Maharashtra,7,9375.0
2023,414003,Ahmed Nagar,Maharashtra,34,64311.5
2023,414005,Ahmed Nagar,Maharashtra,7,20269.0
2023,414006,Ahmed Nagar,Maharashtra,2,3350.0
2023,414014,Amgaon,Maharashtra,1,3600.0
2023,414102,Ahmed Nagar,Maharashtra,2,3350.0
2023,414105,Ahmed Nagar,Maharashtra,1,0.0
2023,414106,Ahmed Nagar,Maharashtra,3,7690.0
2023,414110,Ahmed Nagar,Maharashtra,8,7364.0
2023,414111,Ahmed Nagar,Maharashtra,9,16123.1
2023,414202,Beed,Maharashtra,4,7138.0
2023,414203,Beed,Maharashtra,1,0.0
2023,414204,Beed,Maharashtra,3,5655.0
2023,414301,Ahmed Nagar,Maharashtra,4,3249.0
2023,414302,Ahmed Nagar,Maharashtra,4,11365.0
2023,414304,Ahmed Nagar,Maharashtra,1,800.0
2023,414306,Ahmed Nagar,Maharashtra,5,9893.1
2023,414401,Ahmed Nagar,Maharashtra,1,3875.0
2023,414402,Ahmed Nagar,Maharashtra,1,3230.0
2023,414403,Ahmed Nagar,Maharashtra,3,5010.0
2023,414501,Ahmed Nagar,Maharashtra,1,975.0
2023,414502,Ahmed Nagar,Maharashtra,3,3539.0
2023,414601,Ahmed Nagar,Maharashtra,1,2274.0
2023,414602,Ahmed Nagar,Maharashtra,1,3675.0
2023,414603,Ahmed Nagar,Maharashtra,6,11222.0
2023,414604,Ahmed Nagar,Maharashtra,1,975.0
2023,414607,Ahmed Nagar,Maharashtra,1,2975.0
2023,415001,Satara,Maharashtra,29,65419.1
2023,415002,Satara,Maharashtra,22,43110.0
2023,415003,Satara,Maharashtra,6,14844.0
2023,415004,Satara,Maharashtra,12,25754.0
2023,415010,Satara,Maharashtra,2,8249.0
2023,415011,Satara,Maharashtra,1,3675.0
2023,415012,Satara,Maharashtra,3,4320.0
2023,415013,Satara,Maharashtra,2,2950.0
2023,415014,Satara,Maharashtra,1,1620.0
2023,415015,Satara,Maharashtra,1,3799.0
2023,415020,Satara,Maharashtra,1,975.0
2023,415061,Mumbai,Maharashtra,1,1198.0
2023,415103,Satara,Maharashtra,1,2574.0
2023,415106,Satara,Maharashtra,4,9209.15
2023,415107,Satara,Maharashtra,1,474.0
2023,415108,Satara,Maharashtra,1,1574.0
2023,415110,Satara,Maharashtra,26,53866.6
2023,415115,Satara,Maharashtra,1,3305.0
2023,415116,Satara,Maharashtra,4,8865.0
2023,415122,Satara,Maharashtra,3,8048.0
2023,415124,Satara,Maharashtra,19,40105.2
2023,415202,Ratnagiri,Maharashtra,1,2975.0
2023,415203,Ratnagiri,Maharashtra,2,7249.0
2023,415204,Mumbai,Maharashtra,1,1425.0
2023,415205,Satara,Maharashtra,1,3874.0
2023,415206,Satara,Maharashtra,2,2974.0
2023,415207,Satara,Maharashtra,1,2075.0
2023,415208,Ratnagiri,Maharashtra,3,6325.0
2023,415212,Satara,Maharashtra,2,5104.15
2023,415301,Sangli,Maharashtra,2,4149.0
2023,415302,Sangli,Maharashtra,1,3875.0
2023,415303,Sangli,Maharashtra,1,0.0
2023,415305,Sangli,Maharashtra,1,975.0
2023,415311,Sangli,Maharashtra,11,25794.0
2023,415313,Sangli,Maharashtra,3,7709.0
2023,415314,Mumbai,Maharashtra,1,1875.0
2023,415315,Sangli,Maharashtra,1,1374.0
2023,415402,Sangli,Maharashtra,1,1425.0
2023,415404,Sangli,Maharashtra,2,5169.0
2023,415405,Sangli,Maharashtra,1,3474.0
2023,415406,Sangli,Maharashtra,1,3870.0
2023,415407,Sangli,Maharashtra,2,4950.0
2023,415408,Sangli,Maharashtra,2,7549.0
2023,415409,Sangli,Maharashtra,9,24594.0
2023,415410,Sangli,Maharashtra,2,4914.0
2023,415415,Sangli,Maharashtra,2,2400.0
2023,415501,Satara,Maharashtra,6,15360.0
2023,415502,Satara,Maharashtra,2,4648.0
2023,415506,Satara,Maharashtra,2,3675.0
2023,415507,Satara,Maharashtra,2,6073.0
2023,415508,Satara,Maharashtra,3,9922.0
2023,415509,Satara,Maharashtra,2,9999.2
2023,415511,Satara,Maharashtra,1,2975.0
2023,415512,Satara,Maharashtra,1,2975.0
2023,415513,Satara,Maharashtra,2,5479.0
2023,415517,Satara,Maharashtra,1,3240.0
2023,415519,Satara,Maharashtra,1,2374.0
2023,415521,Satara,Maharashtra,3,3855.0
2023,415522,Satara,Maharashtra,4,8030.0
2023,415523,Satara,Maharashtra,18,31690.0
2023,415525,Satara,Maharashtra,3,8450.0
2023,415527,Satara,Maharashtra,1,3600.0
2023,415530,Satara,Maharashtra,2,3875.0
2023,415536,Satara,Maharashtra,2,1800.0
2023,415538,Satara,Maharashtra,1,3675.0
2023,415539,Satara,Maharashtra,16,33138.25
2023,415540,Satara,Maharashtra,2,875.0
2023,415603,Ratnagiri,Maharashtra,2,3075.0
2023,415604,Ratnagiri,Maharashtra,2,4730.0
2023,415605,Ratnagiri,Maharashtra,40,92283.3
2023,415606,Ratnagiri,Maharashtra,2,4500.0
2023,415612,Ratnagiri,Maharashtra,47,94554.2
2023,415613,Ratnagiri,Maharashtra,2,6650.0
2023,415614,Ratnagiri,Maharashtra,1,1800.0
2023,415615,Ratnagiri,Maharashtra,2,6480.0
2023,415616,Ratnagiri,Maharashtra,2,4849.0
2023,415621,Ratnagiri,Maharashtra,4,13689.15
2023,415629,Ratnagiri,Maharashtra,2,2575.0
2023,415634,Ratnagiri,Maharashtra,7,14059.0
2023,415639,Ratnagiri,Maharashtra,10,17194.0
2023,415641,Ratnagiri,Maharashtra,3,11150.0
2023,415643,Ratnagiri,Maharashtra,2,3075.0
2023,415703,Ratnagiri,Maharashtra,2,675.0
2023,415705,Ratnagiri,Maharashtra,1,3675.0
2023,415708,Ratnagiri,Maharashtra,1,1475.0
2023,415709,Ratnagiri,Maharashtra,13,28668.0
2023,415711,Ratnagiri,Maharashtra,2,1948.0
2023,415712,Ratnagiri,Maharashtra,20,42086.2
2023,415713,Ratnagiri,Maharashtra,3,8425.0
2023,415715,Satara,Maharashtra,2,6073.0
2023,415716,Ratnagiri,Maharashtra,1,3675.0
2023,415720,Ratnagiri,Maharashtra,1,2610.0
2023,415722,Ratnagiri,Maharashtra,4,7524.0
2023,415724,Ratnagiri,Maharashtra,1,2299.0
2023,415726,Ratnagiri,Maharashtra,1,1775.0
2023,415727,Ratnagiri,Maharashtra,1,1350.0
2023,415804,Ratnagiri,Maharashtra,3,5494.1
2023,415912,Mumbai,Maharashtra,1,3600.0
2023,416001,Kolhapur,Maharashtra,21,51791.25
2023,416002,Kolhapur,Maharashtra,2,2220.0
2023,416003,Kolhapur,Maharashtra,38,59282.65
2023,416004,Kolhapur,Maharashtra,5,15280.0
2023,416005,Kolhapur,Maharashtra,17,28478.0
2023,416006,Kolhapur,Maharashtra,10,18338.0
2023,416007,Kolhapur,Maharashtra,8,17617.1
2023,416008,Kolhapur,Maharashtra,21,33028.0
2023,416009,Mumbai,Maharashtra,1,1800.0
2023,416010,Kolhapur,Maharashtra,16,37811.25
2023,416011,Kolhapur,Maharashtra,1,1695.0
2023,416012,Kolhapur,Maharashtra,32,68735.5
2023,416013,Kolhapur,Maharashtra,8,12279.15
2023,416022,Mumbai,Maharashtra,1,2374.0
2023,416101,Kolhapur,Maharashtra,5,5349.0
2023,416102,Kolhapur,Maharashtra,2,5250.0
2023,416103,Kolhapur,Maharashtra,2,875.0
2023,416104,Kolhapur,Maharashtra,1,474.0
2023,416105,Kolhapur,Maharashtra,1,2374.0
2023,416106,Kolhapur,Maharashtra,1,1299.0
2023,416109,Kolhapur,Maharashtra,3,8193.2
2023,416111,Kolhapur,Maharashtra,1,1374.0
2023,416112,Kolhapur,Maharashtra,7,14129.1
2023,416113,Kolhapur,Maharashtra,1,1575.0
2023,416114,Kolhapur,Maharashtra,10,15159.0
2023,416115,Kolhapur,Maharashtra,32,68558.4
2023,416116,Kolhapur,Maharashtra,2,3874.0
2023,416118,Kolhapur,Maharashtra,5,10950.0
2023,416119,Kolhapur,Maharashtra,6,12079.0
2023,416121,Kolhapur,Maharashtra,3,8775.0
2023,416122,Kolhapur,Maharashtra,6,16173.2
2023,416143,Kolhapur,Maharashtra,2,3725.0
2023,416144,Kolhapur,Maharashtra,1,2975.0
2023,416201,Kolhapur,Maharashtra,1,2610.0
2023,416202,Kolhapur,Maharashtra,1,4410.0
2023,416203,Kolhapur,Maharashtra,2,6950.0
2023,416205,Kolhapur,Maharashtra,2,7179.15
2023,416206,Kolhapur,Maharashtra,1,875.0
2023,416208,Kolhapur,Maharashtra,2,3600.0
2023,416209,Kolhapur,Maharashtra,3,6485.0
2023,416210,Kolhapur,Maharashtra,2,3349.0
2023,416212,Kolhapur,Maharashtra,1,4475.0
2023,416216,Kolhapur,Maharashtra,9,19772.0
2023,416218,Kolhapur,Maharashtra,2,6650.0
2023,416219,Kolhapur,Maharashtra,1,1575.0
2023,416220,Kolhapur,Maharashtra,5,13744.0
2023,416229,Kolhapur,Maharashtra,1,2975.0
2023,416230,Kolhapur,Maharashtra,1,2070.0
2023,416232,Kolhapur,Maharashtra,5,12053.1
2023,416234,Kolhapur,Maharashtra,5,12608.1
2023,416301,Sangli,Maharashtra,4,8350.0
2023,416303,Sangli,Maharashtra,2,5295.0
2023,416304,Sangli,Maharashtra,1,2900.0
2023,416306,Sangli,Maharashtra,1,2275.0
2023,416307,Sangli,Maharashtra,1,875.0
2023,416308,Sangli,Maharashtra,1,3230.0
2023,416310,Sangli,Maharashtra,5,11683.1
2023,416311,Sangli,Maharashtra,1,1440.0
2023,416312,Sangli,Maharashtra,7,14657.15
2023,416313,Sangli,Maharashtra,2,4779.15
2023,416315,Sangli,Maharashtra,3,4525.0
2023,416403,Sangli,Maharashtra,2,2625.0
2023,416404,Sangli,Maharashtra,8,23054.0
2023,416405,Sangli,Maharashtra,1,3799.0
2023,416406,Sangli,Maharashtra,1,3675.0
2023,416408,Sangli,Maharashtra,1,2074.0
2023,416409,Sangli,Maharashtra,2,1785.0
2023,416410,Sangli,Maharashtra,35,69073.15
2023,416411,Sangli,Maharashtra,3,4440.0
2023,416412,Sangli,Maharashtra,1,765.0
2023,416415,Sangli,Maharashtra,14,22049.0
2023,416416,Sangli,Maharashtra,55,118878.15
2023,416417,Sangli,Maharashtra,1,2374.0
2023,416418,Sangli,Maharashtra,3,7623.0
2023,416436,Sangli,Maharashtra,3,6550.0
2023,416502,Kolhapur,Maharashtra,8,15552.25
2023,416503,Kolhapur,Maharashtra,4,5675.0
2023,416504,Kolhapur,Maharashtra,2,3229.15
2023,416505,Kolhapur,Maharashtra,5,13234.0
2023,416510,Sindhudurg,Maharashtra,22,44092.4
2023,416511,Sindhudurg,Maharashtra,2,6074.0
2023,416512,Sindhudurg,Maharashtra,4,10824.0
2023,416513,Sindhudurg,Maharashtra,1,2900.0
2023,416516,Sindhudurg,Maharashtra,3,7715.0
2023,416517,Sindhudurg,Maharashtra,1,3315.0
2023,416518,Sindhudurg,Maharashtra,4,4050.0
2023,416520,Sindhudurg,Maharashtra,9,28277.0
2023,416522,Sindhudurg,Maharashtra,1,2610.0
2023,416525,Sindhudurg,Maharashtra,1,3675.0
2023,416528,Sindhudurg,Maharashtra,11,17174.0
2023,416529,Sindhudurg,Maharashtra,1,3315.0
2023,416534,Sindhudurg,Maharashtra,1,1600.0
2023,416601,Sindhudurg,Maharashtra,2,1374.0
2023,416602,Sindhudurg,Maharashtra,15,36404.3
2023,416603,Sindhudurg,Maharashtra,1,2274.0
2023,416605,Sindhudurg,Maharashtra,3,3495.0
2023,416606,Sindhudurg,Maharashtra,8,13788.1
2023,416608,Sindhudurg,Maharashtra,1,2275.0
2023,416609,Sindhudurg,Maharashtra,1,875.0
2023,416611,Sindhudurg,Maharashtra,4,6528.2
2023,416612,Sindhudurg,Maharashtra,3,3914.0
2023,416613,Sindhudurg,Maharashtra,3,9909.0
2023,416614,Sindhudurg,Maharashtra,3,6310.0
2023,416615,Sindhudurg,Maharashtra,1,3475.0
2023,416623,Sindhudurg,Maharashtra,1,1599.0
2023,416701,Ratnagiri,Maharashtra,5,7974.0
2023,416702,Ratnagiri,Maharashtra,1,3495.0
2023,416707,Ratnagiri,Maharashtra,1,3655.0
2023,416804,Sindhudurg,Maharashtra,2,5950.0
2023,416812,Sindhudurg,Maharashtra,10,18749.0
2023,417507,Mumbai,Maharashtra,1,1399.0
2023,420011,Mumbai,Maharashtra,1,900.0
2023,420032,Mumbai,Maharashtra,1,1400.0
2023,420501,Mumbai,Maharashtra,1,3150.0
2023,420503,Mumbai,Maharashtra,1,2900.0
2023,421001,Nashik,Maharashtra,15,37257.15
2023,421002,Mumbai,Maharashtra,24,42630.4
2023,421003,Nashik,Maharashtra,44,77939.3
2023,421004,Mumbai,Maharashtra,29,54462.15
2023,421005,Mumbai,Maharashtra,26,57236.35
2023,421101,Mumbai,Maharashtra,3,5675.0
2023,421102,Mumbai,Maharashtra,16,42779.15
2023,421103,Mumbai,Maharashtra,12,18284.0
2023,421201,Mumbai,Maharashtra,203,398157.3
2023,421202,Mumbai,Maharashtra,128,225720.25
2023,421203,Mumbai,Maharashtra,60,123522.6
2023,421204,Mumbai,Maharashtra,226,441130.23
2023,421205,Mumbai,Maharashtra,1,975.0
2023,421206,Nashik,Maharashtra,2,2000.0
2023,421207,Mumbai,Maharashtra,1,2250.0
2023,421301,Mumbai,Maharashtra,269,531923.55
2023,421302,Mumbai,Maharashtra,140,302856.0
2023,421303,Mumbai,Maharashtra,3,7859.0
2023,421304,Kalyan,Maharashtra,4,4880.0
2023,421305,Mumbai,Maharashtra,6,18584.15
2023,421306,Mumbai,Maharashtra,104,227285.2
2023,421308,Mumbai,Maharashtra,8,13639.1
2023,421311,Mumbai,Maharashtra,13,21766.0
2023,421312,Mumbai,Maharashtra,9,15305.1
2023,421401,Mumbai,Maharashtra,7,12090.0
2023,421403,Mumbai,Maharashtra,3,8824.0
2023,421501,Mumbai,Maharashtra,111,204163.65
2023,421502,Mumbai,Maharashtra,4,6515.0
2023,421503,Mumbai,Maharashtra,179,317651.25
2023,421504,Mumbai,Maharashtra,3,7550.0
2023,421505,Mumbai,Maharashtra,26,48845.3
2023,421506,Mumbai,Maharashtra,8,19497.0
2023,421601,Mumbai,Maharashtra,34,71203.35
2023,421602,Mumbai,Maharashtra,1,1530.0
2023,421604,Mumbai,Maharashtra,1,3135.0
2023,421605,Mumbai,Maharashtra,34,84333.25
2023,421607,Mumbai,Maharashtra,1,4375.0
2023,421901,Mumbai,Maharashtra,1,1599.0
2023,422001,Nashik,Maharashtra,28,50652.0
2023,422002,Nashik,Maharashtra,40,64710.2
2023,422003,Nashik,Maharashtra,56,117810.0
2023,422004,Nashik,Maharashtra,23,48508.0
2023,422005,Nashik,Maharashtra,21,46914.25
2023,422006,Nashik,Maharashtra,25,37854.45
2023,422007,Nashik,Maharashtra,21,41686.1
2023,422008,Nashik,Maharashtra,16,26563.5
2023,422009,Nashik,Maharashtra,76,155504.55
2023,422010,Nashik,Maharashtra,24,44301.25
2023,422011,Nashik,Maharashtra,31,60747.3
2023,422012,Nashik,Maharashtra,6,12514.0
2023,422013,Nashik,Maharashtra,31,59971.0
2023,422060,Mumbai,Maharashtra,1,900.0
2023,422099,Mumbai,Maharashtra,1,3120.0
2023,422101,Nashik,Maharashtra,34,69461.35
2023,422102,Nashik,Maharashtra,2,4375.0
2023,422103,Nashik,Maharashtra,7,18808.25
2023,422104,Nashik,Maharashtra,2,3944.1
2023,422105,Nashik,Maharashtra,1,3474.0
2023,422113,Nashik,Maharashtra,1,1440.0
2023,422202,Nashik,Maharashtra,1,1875.0
2023,422206,Nashik,Maharashtra,4,5900.0
2023,422207,Nashik,Maharashtra,4,1950.0
2023,422208,Nashik,Maharashtra,3,3124.0
2023,422209,Nashik,Maharashtra,10,16978.15
2023,422210,Nashik,Maharashtra,2,1799.0
2023,422211,Nashik,Maharashtra,1,2054.1
2023,422212,Nashik,Maharashtra,6,10774.0
2023,422213,Nashik,Maharashtra,2,3014.0
2023,422214,Nashik,Maharashtra,4,11385.0
2023,422215,Nashik,Maharashtra,2,2869.1
2023,422221,Nashik,Maharashtra,1,1440.0
2023,422222,Nashik,Maharashtra,2,4074.0
2023,422303,Nashik,Maharashtra,4,7569.15
2023,422305,Nashik,Maharashtra,2,2550.0
2023,422306,Nashik,Maharashtra,4,10249.0
2023,422401,Nashik,Maharashtra,27,49991.2
2023,422402,Nashik,Maharashtra,2,3900.0
2023,422403,Nashik,Maharashtra,11,25478.0
2023,422502,Nashik,Maharashtra,1,1875.0
2023,422503,Mumbai,Maharashtra,2,2075.0
2023,422601,Ahmed Nagar,Maharashtra,3,5520.0
2023,422602,Ahmed Nagar,Maharashtra,2,5149.0
2023,422605,Ahmed Nagar,Maharashtra,30,60483.2
2023,422606,Nashik,Maharashtra,1,3675.0
2023,422608,Ahmed Nagar,Maharashtra,4,9728.2
2023,422610,Ahmed Nagar,Maharashtra,1,1475.0
2023,422615,Mumbai,Maharashtra,1,2465.0
2023,422620,Ahmed Nagar,Maharashtra,1,3945.0
2023,423101,Nashik,Maharashtra,8,11739.2
2023,423102,Nashik,Maharashtra,3,10049.0
2023,423104,Nashik,Maharashtra,5,10298.0
2023,423105,Nashik,Maharashtra,4,8138.0
2023,423106,Nashik,Maharashtra,1,885.0
2023,423107,Ahmed Nagar,Maharashtra,5,7417.2
2023,423109,Ahmed Nagar,Maharashtra,16,31771.1
2023,423110,Nashik,Maharashtra,1,2069.1
2023,423202,Nashik,Maharashtra,1,1875.0
2023,423203,Nashik,Maharashtra,25,63610.1
2023,423204,Nashik,Maharashtra,1,5609.15
2023,423212,Nashik,Maharashtra,2,1374.0
2023,423213,Nashik,Maharashtra,2,3360.0
2023,423301,Nashik,Maharashtra,4,9324.0
2023,423302,Nashik,Maharashtra,1,3875.0
2023,423401,Nashik,Maharashtra,8,24753.2
2023,423502,Nashik,Maharashtra,2,3975.0
2023,423601,Ahmed Nagar,Maharashtra,9,19552.35
2023,423602,Ahmed Nagar,Maharashtra,1,3874.0
2023,423603,Ahmed Nagar,Maharashtra,1,824.0
2023,423701,Aurangabad,Maharashtra,9,19407.0
2023,424001,Dhule,Maharashtra,33,68210.15
2023,424002,Dhule,Maharashtra,6,8800.0
2023,424004,Dhule,Maharashtra,1,1620.0
2023,424005,Dhule,Maharashtra,1,2625.0
2023,424101,Jalgaon,Maharashtra,15,21388.0
2023,424105,Jalgaon,Maharashtra,6,18029.15
2023,424201,Jalgaon,Maharashtra,7,11359.0
2023,424203,Jalgaon,Maharashtra,1,1374.0
2023,424204,Jalgaon,Maharashtra,1,2069.1
2023,424205,Jalgaon,Maharashtra,1,900.0
2023,424206,Jalgaon,Maharashtra,3,5350.0
2023,424301,Dhule,Maharashtra,1,874.0
2023,424304,Dhule,Maharashtra,5,8849.0
2023,424306,Dhule,Maharashtra,3,6375.0
2023,424310,Dhule,Maharashtra,2,3249.0
2023,425001,Jalgaon,Maharashtra,53,116393.2
2023,425002,Jalgaon,Maharashtra,5,12450.0
2023,425003,Jalgaon,Maharashtra,5,14163.0
2023,425103,Jalgaon,Maharashtra,3,5475.0
2023,425105,Jalgaon,Maharashtra,1,2685.0
2023,425107,Jalgaon,Maharashtra,4,3729.0
2023,425109,Jalgaon,Maharashtra,1,2975.0
2023,425110,Jalgaon,Maharashtra,1,875.0
2023,425111,Jalgaon,Maharashtra,2,4670.0
2023,425114,Jalgaon,Maharashtra,1,2685.0
2023,425201,Jalgaon,Maharashtra,39,93659.8
2023,425301,Jalgaon,Maharashtra,4,7450.0
2023,425302,Jalgaon,Maharashtra,2,2349.0
